point_index,timestamp_us,plan_pos_0,plan_pos_1,plan_pos_2,plan_pos_3,plan_pos_4,plan_pos_5,actual_pos_0,actual_pos_1,actual_pos_2,actual_pos_3,actual_pos_4,actual_pos_5,current_0,current_1,current_2,current_3,current_4,current_5,canfd_call_timestamp_us
280,1744086628073628,30.961901,-23.668400,24.460199,30.961901,23.349501,50.860001,15.202000,-12.181000,12.453000,15.125000,11.911000,20.125000,391.000000,-3050.000000,-180.000000,246.000000,75.000000,487.000000,1744086628073468
283,1744086628080193,31.447300,-24.014099,24.820101,31.447300,23.689501,51.939999,15.400000,-12.339000,12.653000,15.448000,12.150000,20.718000,404.000000,-2936.000000,-314.000000,369.000000,202.000000,493.000000,1744086628079980
285,1744086628084603,31.770901,-24.244499,25.060101,31.770901,23.916201,52.660000,15.400000,-12.339000,12.653000,15.448000,12.150000,20.718000,404.000000,-2936.000000,-314.000000,369.000000,202.000000,493.000000,1744086628084298
287,1744086628090093,32.094501,-24.475000,25.300100,32.094501,24.142799,53.380001,15.986000,-12.745000,13.084000,16.037001,12.587000,21.787001,414.000000,-2981.000000,-8.000000,291.000000,261.000000,1006.000000,1744086628088647
289,1744086628094545,32.418098,-24.705400,25.540001,32.418098,24.369499,54.099998,16.240999,-12.940000,13.286000,16.291000,12.785000,22.247999,1273.000000,-3166.000000,483.000000,673.000000,417.000000,1016.000000,1744086628092982
292,1744086628100135,32.903400,-25.051100,25.900000,32.903400,24.709400,55.180000,16.555000,-13.180000,13.546000,16.596001,12.951000,22.653000,512.000000,-2741.000000,-159.000000,129.000000,105.000000,476.000000,1744086628099457
295,1744086628106834,33.388802,-25.396799,26.260000,33.388802,25.049400,56.259998,16.868999,-13.330000,13.712000,16.791000,13.171000,23.295000,303.000000,-2476.000000,-256.000000,576.000000,185.000000,490.000000,1744086628105998
297,1744086628111293,33.712399,-25.627199,26.499901,33.712399,25.276100,56.980000,17.080999,-13.554000,13.951000,17.096001,13.379000,23.896999,388.000000,-2355.000000,-241.000000,311.000000,373.000000,520.000000,1744086628110308
299,1744086628115798,34.035999,-25.857599,26.739901,34.035999,25.502701,57.700001,17.288000,-13.710000,14.113000,17.306999,13.535000,24.429001,1147.000000,-2977.000000,772.000000,780.000000,631.000000,1469.000000,1744086628114648
302,1744086628121265,34.521400,-26.203300,27.099899,34.521400,25.842699,58.779999,17.704000,-13.996000,14.396000,17.721001,13.694000,24.881001,1549.000000,-3622.000000,395.000000,615.000000,384.000000,1357.000000,1744086628121162
304,1744086628125684,34.845001,-26.433800,27.339800,34.845001,26.069401,59.500000,18.105000,-14.235000,14.567000,17.972000,13.967000,25.610001,458.000000,-3079.000000,-152.000000,164.000000,224.000000,586.000000,1744086628125474
307,1744086628132230,35.330399,-26.779400,27.699800,35.330399,26.409300,60.580002,18.349001,-14.372000,14.812000,18.327000,14.203000,26.298000,255.000000,-3046.000000,-572.000000,258.000000,189.000000,459.000000,1744086628131984
309,1744086628136700,35.653999,-27.009899,27.939800,35.653999,26.636000,61.299999,18.349001,-14.372000,14.812000,18.327000,14.203000,26.298000,255.000000,-3046.000000,-572.000000,258.000000,189.000000,459.000000,1744086628136286
311,1744086628142280,35.977600,-27.240299,28.179800,35.977600,26.862600,62.020000,18.937000,-14.837000,15.284000,18.903000,14.606000,27.236000,516.000000,-3323.000000,-356.000000,389.000000,241.000000,647.000000,1744086628140632
313,1744086628146755,36.301201,-27.470800,28.419701,36.301201,27.089300,62.740002,19.219999,-15.038000,15.485000,19.201000,14.864000,28.066999,630.000000,-3238.000000,-102.000000,338.000000,276.000000,621.000000,1744086628144963
316,1744086628152361,36.786598,-27.816500,28.779699,36.786598,27.429300,63.820000,19.576000,-15.287000,15.748000,19.524000,15.058000,28.504999,396.000000,-2564.000000,-109.000000,424.000000,168.000000,538.000000,1744086628151439
319,1744086628159085,37.271999,-28.162100,29.139601,37.271999,27.769199,64.900002,19.801001,-15.463000,15.931000,19.746000,15.211000,28.973000,274.000000,-2381.000000,-95.000000,294.000000,329.000000,576.000000,1744086628157941
321,1744086628163592,37.595600,-28.392599,29.379601,37.595600,27.995899,65.620003,20.099001,-15.721000,16.181000,20.070000,15.404000,29.646000,342.000000,-2464.000000,-513.000000,208.000000,208.000000,660.000000,1744086628162253
323,1744086628168077,37.919201,-28.622999,29.619600,37.919201,28.222601,66.339996,20.306000,-15.883000,16.343000,20.283001,15.603000,30.334999,1303.000000,-3069.000000,794.000000,759.000000,666.000000,1456.000000,1744086628166596
325,1744086628172575,38.242802,-28.853500,29.859600,38.242802,28.449200,67.059998,20.639999,-16.134001,16.591999,20.669001,15.832000,31.055000,1080.000000,-3020.000000,195.000000,211.000000,475.000000,807.000000,1744086628170933
328,1744086628178192,38.728199,-29.199200,30.219500,38.728199,28.789200,68.139999,20.861000,-16.281000,16.768999,20.889000,16.018000,31.548000,569.000000,-2309.000000,-155.000000,448.000000,173.000000,689.000000,1744086628177451
331,1744086628184898,39.213600,-29.544800,30.579500,39.213600,29.129200,69.220001,21.184999,-16.530001,17.014999,21.188999,16.250000,32.230999,175.000000,-2700.000000,-339.000000,269.000000,210.000000,563.000000,1744086628183927
333,1744086628189407,39.537102,-29.775299,30.819500,39.537102,29.355801,69.940002,21.552000,-16.775999,17.264999,21.533001,16.406000,32.674000,351.000000,-2996.000000,-274.000000,342.000000,116.000000,662.000000,1744086628188282
335,1744086628193828,39.860699,-30.005699,31.059401,39.860699,29.582500,70.660004,21.836000,-16.964001,17.479000,21.816999,16.721001,33.511002,830.000000,-3306.000000,555.000000,743.000000,598.000000,1363.000000,1744086628192609
338,1744086628199294,40.346100,-30.351400,31.419399,40.346100,29.922400,71.739998,22.174999,-17.124001,17.641001,22.072001,16.879999,34.004002,884.000000,-3356.000000,583.000000,561.000000,364.000000,943.000000,1744086628199120
340,1744086628203704,40.669701,-30.581900,31.659401,40.669701,30.149099,72.459999,22.400999,-17.392000,17.917000,22.443001,17.177999,34.757000,326.000000,-2858.000000,-246.000000,170.000000,264.000000,577.000000,1744086628203458
343,1744086628210253,41.155102,-30.927500,32.019299,41.155102,30.489100,73.540001,22.726000,-17.628000,18.183001,22.749001,17.341000,35.229000,296.000000,-2769.000000,-403.000000,317.000000,224.000000,695.000000,1744086628209997
345,1744086628214667,41.478699,-31.158001,32.259300,41.478699,30.715700,74.260002,23.018999,-17.839001,18.398001,23.047001,17.601000,36.018002,503.000000,-2944.000000,-272.000000,543.000000,651.000000,1146.000000,1744086628214322
347,1744086628220182,41.802299,-31.388399,32.499298,41.802299,30.942400,74.980003,23.409000,-18.101000,18.665001,23.377001,17.773001,36.544998,1053.000000,-3024.000000,373.000000,304.000000,398.000000,1040.000000,1744086628218653
349,1744086628224716,42.125900,-31.618900,32.739201,42.125900,31.169001,75.699997,23.646000,-18.281000,18.851000,23.622999,17.993999,37.306000,547.000000,-3008.000000,-131.000000,397.000000,460.000000,860.000000,1744086628222996
352,1744086628230360,42.611301,-31.964600,33.099201,42.611301,31.509001,76.779999,23.981001,-18.546000,19.101000,23.951000,18.160999,37.813000,276.000000,-2870.000000,-203.000000,290.000000,170.000000,649.000000,1744086628229487
355,1744086628237085,43.096699,-32.310200,33.459202,43.096699,31.849001,77.860001,24.351000,-18.796000,19.325001,24.340000,18.349001,38.558998,356.000000,-2553.000000,-346.000000,304.000000,285.000000,588.000000,1744086628235965
357,1744086628240446,43.420300,-32.540699,33.699100,43.420300,32.075600,78.580002,24.586000,-18.962999,19.497999,24.569000,18.601999,39.298000,292.000000,-2666.000000,0.000000,215.000000,426.000000,532.000000,1744086628240278
359,1744086628246066,43.743900,-32.771099,33.939098,43.743900,32.302299,79.300003,24.955999,-19.221001,19.768000,24.903999,18.882000,40.029999,1170.000000,-2993.000000,623.000000,895.000000,582.000000,1335.000000,1744086628244609
361,1744086628250512,44.067501,-33.001598,34.179100,44.067501,32.528900,80.019997,25.246000,-19.417999,19.997000,25.228001,19.112000,40.624001,1274.000000,-3245.000000,305.000000,346.000000,219.000000,717.000000,1744086628248957
364,1744086628256037,44.552898,-33.347301,34.539101,44.552898,32.868900,81.099998,25.650999,-19.679001,20.283001,25.601999,19.400999,41.451000,299.000000,-2585.000000,-100.000000,231.000000,303.000000,574.000000,1744086628255461
367,1744086628262705,45.038300,-33.692902,34.898998,45.038300,33.208900,82.180000,25.952999,-19.938000,20.580999,25.907000,19.572001,41.888000,70.000000,-2396.000000,-85.000000,528.000000,226.000000,539.000000,1744086628261993
369,1744086628267159,45.361900,-33.923401,35.139000,45.361900,33.435501,82.900002,26.169001,-20.107000,20.764000,26.132000,19.823999,42.679001,288.000000,-2578.000000,-525.000000,385.000000,289.000000,621.000000,1744086628266295
371,1744086628271648,45.685501,-34.153801,35.379002,45.685501,33.662201,83.620003,26.584000,-20.403999,21.073000,26.521999,19.969999,43.185001,1165.000000,-3244.000000,361.000000,688.000000,347.000000,1165.000000,1744086628270606
374,1744086628277213,46.170799,-34.499500,35.738899,46.170799,34.002201,84.699997,26.830999,-20.573000,21.232000,26.834000,20.228001,44.077000,1011.000000,-3053.000000,209.000000,351.000000,307.000000,824.000000,1744086628277108
376,1744086628281688,46.494400,-34.730000,35.978901,46.494400,34.228802,85.419998,27.204000,-20.837999,21.500000,27.211000,20.412001,44.626999,334.000000,-2639.000000,-3.000000,244.000000,364.000000,671.000000,1744086628281442
379,1744086628288251,46.979801,-35.075600,36.338902,46.979801,34.568802,86.500000,27.445999,-20.997000,21.681000,27.479000,20.667999,45.383999,339.000000,-2721.000000,-280.000000,279.000000,248.000000,381.000000,1744086628287969
381,1744086628292683,47.303398,-35.306099,36.578800,47.303398,34.795399,87.220001,27.805000,-21.308001,21.948999,27.787001,20.839001,45.826000,305.000000,-2898.000000,-436.000000,250.000000,261.000000,615.000000,1744086628292276
383,1744086628298227,47.626999,-35.536499,36.818802,47.626999,35.022099,87.940002,28.035000,-21.475000,22.173000,28.077999,21.049000,46.455002,1269.000000,-3402.000000,481.000000,853.000000,405.000000,1029.000000,1744086628296608
385,1744086628302706,47.950600,-35.766998,37.058800,47.950600,35.248798,88.660004,28.368000,-21.705999,22.413000,28.379000,21.347000,47.388000,1020.000000,-3034.000000,267.000000,397.000000,291.000000,783.000000,1744086628300953
388,1744086628308235,48.436001,-36.112701,37.418701,48.436001,35.588699,89.739998,28.767000,-21.990000,22.677999,28.750999,21.584999,47.944000,370.000000,-2741.000000,-93.000000,341.000000,280.000000,590.000000,1744086628307472
391,1744086628314837,48.921398,-36.458302,37.778702,48.921398,35.928699,90.820000,29.128000,-22.163000,22.872000,28.988001,21.865000,48.724998,149.000000,-2636.000000,-353.000000,374.000000,205.000000,587.000000,1744086628313954
393,1744086628319241,49.244999,-36.688801,38.018700,49.244999,36.155399,91.540001,29.354000,-22.399000,23.132999,29.363001,22.017000,49.265999,307.000000,-2246.000000,-276.000000,328.000000,163.000000,599.000000,1744086628318234
396,1744086628324822,49.730400,-37.034401,38.378601,49.730400,36.495300,92.620003,29.665001,-22.577999,23.320999,29.641001,22.222000,50.055000,810.000000,-2531.000000,150.000000,416.000000,379.000000,1120.000000,1744086628324743
398,1744086628329239,50.054001,-37.264900,38.618599,50.054001,36.722000,93.339996,29.978001,-22.892000,23.538000,29.892000,22.457001,50.632999,1051.000000,-2825.000000,757.000000,834.000000,593.000000,924.000000,1744086628329117
400,1744086628333686,50.377602,-37.495300,38.858601,50.377602,36.948601,94.059998,30.406000,-23.160999,23.893000,30.281000,22.686001,51.473000,368.000000,-2507.000000,-194.000000,396.000000,175.000000,557.000000,1744086628333498
403,1744086628340277,50.862999,-37.841000,39.218498,50.862999,37.288601,95.139999,30.674999,-23.337000,24.056000,30.631001,22.929001,52.259998,115.000000,-2622.000000,-29.000000,280.000000,334.000000,711.000000,1744086628340061
405,1744086628344727,51.186600,-38.071499,39.458500,51.186600,37.515301,95.860001,30.674999,-23.337000,24.056000,30.631001,22.929001,52.259998,115.000000,-2622.000000,-29.000000,280.000000,334.000000,711.000000,1744086628344370
407,1744086628350255,51.510201,-38.301899,39.698502,51.510201,37.741901,96.580002,31.305000,-23.804001,24.527000,31.249001,23.379999,53.563000,529.000000,-2883.000000,-12.000000,570.000000,414.000000,1302.000000,1744086628348695
409,1744086628354703,51.833801,-38.532398,39.938499,51.833801,37.968601,97.300003,31.643999,-24.049000,24.819000,31.603001,23.618999,54.314999,1326.000000,-3013.000000,481.000000,525.000000,418.000000,769.000000,1744086628353032
412,1744086628360242,52.319199,-38.877998,40.298401,52.319199,38.308601,98.379997,32.029999,-24.319000,25.124001,31.993999,23.809999,54.863998,236.000000,-2449.000000,23.000000,295.000000,459.000000,679.000000,1744086628359528
415,1744086628366859,52.804501,-39.223701,40.658401,52.804501,38.648499,99.459999,32.428001,-24.601000,25.312000,32.250999,24.152000,55.668999,263.000000,-2387.000000,-47.000000,305.000000,404.000000,568.000000,1744086628366024
417,1744086628371289,53.128101,-39.454201,40.898300,53.128101,38.875198,100.180000,32.681999,-24.782000,25.611000,32.637001,24.283001,56.222000,157.000000,-2331.000000,-21.000000,458.000000,348.000000,583.000000,1744086628370356
419,1744086628375746,53.451698,-39.684601,41.138302,53.451698,39.101799,100.900002,33.023998,-25.042999,25.849001,32.856998,24.539000,57.013000,1427.000000,-3354.000000,834.000000,685.000000,631.000000,1338.000000,1744086628374678
422,1744086628381335,53.937099,-40.030300,41.498299,53.937099,39.441799,101.980003,33.276001,-25.231001,26.033001,33.258999,24.690001,57.582001,807.000000,-3208.000000,122.000000,383.000000,394.000000,971.000000,1744086628381205
424,1744086628385776,54.260700,-40.260700,41.738300,54.260700,39.668499,102.699997,33.660000,-25.419001,26.231001,33.513000,24.955999,58.422001,255.000000,-2727.000000,-169.000000,372.000000,294.000000,704.000000,1744086628385535
427,1744086628392365,54.746101,-40.606400,42.098202,54.746101,40.008400,103.779999,33.926998,-25.673000,26.523001,33.890999,25.246000,59.244999,228.000000,-2804.000000,-184.000000,441.000000,399.000000,642.000000,1744086628392011
429,1744086628396887,55.069698,-40.836899,42.338200,55.069698,40.235100,104.500000,34.377998,-25.885000,26.753000,34.222000,25.480000,59.945999,247.000000,-2625.000000,-93.000000,296.000000,287.000000,582.000000,1744086628396330
431,1744086628402447,55.393299,-41.067299,42.578201,55.393299,40.461700,105.220001,34.654999,-26.212000,27.091000,34.639000,25.716999,60.599998,1620.000000,-3210.000000,789.000000,687.000000,704.000000,1276.000000,1744086628400678
433,1744086628406946,55.716900,-41.297798,42.818100,55.716900,40.688400,105.940002,34.962002,-26.464001,27.357000,34.958000,26.030001,61.576000,1212.000000,-2953.000000,392.000000,726.000000,455.000000,746.000000,1744086628404985
436,1744086628412551,56.202301,-41.643398,43.178101,56.202301,41.028400,107.019997,35.235001,-26.663000,27.563999,35.223999,26.257000,62.154999,580.000000,-2599.000000,121.000000,400.000000,429.000000,646.000000,1744086628411411
439,1744086628419205,56.687698,-41.989101,43.538101,56.687698,41.368301,108.099998,35.680000,-26.952000,27.875999,35.665001,26.534000,63.023998,90.000000,-2263.000000,-239.000000,461.000000,360.000000,624.000000,1744086628417940
441,1744086628422530,57.011299,-42.219601,43.778000,57.011299,41.595001,108.820000,36.106998,-27.236000,28.136999,36.035999,26.736000,63.575001,113.000000,-2686.000000,55.000000,231.000000,396.000000,601.000000,1744086628422237
443,1744086628428083,57.334900,-42.450001,44.018002,57.334900,41.821701,109.540001,36.509998,-27.502001,28.320000,36.313000,26.937000,64.419998,761.000000,-2937.000000,-188.000000,533.000000,478.000000,1030.000000,1744086628426548
445,1744086628432613,57.658501,-42.680500,44.257999,57.658501,42.048302,110.260002,36.728001,-27.693001,28.600000,36.682999,27.070000,64.947998,595.000000,-2693.000000,345.000000,394.000000,487.000000,811.000000,1744086628430855
448,1744086628438171,58.143902,-43.026100,44.617901,58.143902,42.388302,111.339996,37.127998,-27.973000,28.799000,36.918999,27.365000,65.819000,291.000000,-2178.000000,254.000000,261.000000,624.000000,721.000000,1744086628437275
451,1744086628444827,58.629299,-43.371799,44.977901,58.629299,42.728298,112.419998,37.400002,-28.164000,29.111000,37.301998,27.671000,66.643997,154.000000,-2068.000000,164.000000,362.000000,518.000000,670.000000,1744086628443697
453,1744086628449244,58.952900,-43.602299,45.217899,58.952900,42.954899,113.139999,37.791000,-28.440001,29.378000,37.685001,27.945999,67.495003,271.000000,-2042.000000,-161.000000,345.000000,235.000000,654.000000,1744086628448029
455,1744086628453636,59.276402,-43.832699,45.457802,59.276402,43.181599,113.860001,38.173000,-28.723000,29.664000,38.080002,28.097000,68.052002,1057.000000,-2672.000000,454.000000,663.000000,536.000000,1034.000000,1744086628452307
458,1744086628459150,59.761799,-44.178398,45.817799,59.761799,43.521500,114.940002,38.430000,-28.889000,29.863001,38.346001,28.377001,68.902000,1259.000000,-2633.000000,671.000000,526.000000,412.000000,801.000000,1744086628458806
460,1744086628463693,60.085400,-44.408798,46.057800,60.085400,43.748199,115.660004,38.813000,-29.183001,30.176001,38.765999,28.576000,69.495003,392.000000,-2559.000000,-103.000000,368.000000,376.000000,629.000000,1744086628463105
462,1744086628469303,60.409000,-44.639301,46.297798,60.409000,43.974800,116.379997,39.046001,-29.367001,30.356001,39.022999,28.934999,70.047997,192.000000,-2494.000000,-135.000000,482.000000,246.000000,682.000000,1744086628467434
465,1744086628474899,60.894402,-44.985001,46.657700,60.894402,44.314800,117.459999,39.452999,-29.639000,30.625000,39.386002,29.089001,70.816002,170.000000,-2274.000000,-187.000000,650.000000,166.000000,613.000000,1744086628473826
468,1744086628480435,61.379799,-45.330601,47.017700,61.379799,44.654800,118.540001,39.712002,-29.827000,30.818001,39.625999,29.273001,71.678001,309.000000,-2585.000000,306.000000,397.000000,600.000000,1291.000000,1744086628480263
470,1744086628484851,61.703400,-45.561100,47.257599,61.703400,44.881401,119.260002,40.155998,-30.165001,31.136000,40.087002,29.490000,72.383003,1151.000000,-2742.000000,787.000000,504.000000,676.000000,749.000000,1744086628484583
472,1744086628490357,62.027000,-45.791500,47.497601,62.027000,45.108101,119.980003,40.523998,-30.362000,31.368000,40.362000,29.811001,73.237999,243.000000,-2292.000000,242.000000,272.000000,514.000000,627.000000,1744086628488891
475,1744086628495881,62.512402,-46.137199,47.857601,62.512402,45.448101,121.059998,40.785999,-30.639000,31.653999,40.748001,29.988001,73.844002,126.000000,-2030.000000,32.000000,402.000000,196.000000,580.000000,1744086628495374
477,1744086628501424,62.835999,-46.367699,48.097599,62.835999,45.674702,121.779999,40.785999,-30.639000,31.653999,40.748001,29.988001,73.844002,126.000000,-2030.000000,32.000000,402.000000,196.000000,580.000000,1744086628499703
